"","ID","sex.off","type.off","class.cor.off","year.off","BirthYear.off","birthyear.int.off","InterpAge.x","Respawner.off","dam","respawner.info.x","sex.dam","type.dam","class.cor.dam","year.dam","BirthYear.dam","birthyear.int.dam","sire","InterpAge.y","Respawner.dam","respawner.info.y","sex.sire","type.sire","class.cor.sire","year.sire","LLRdam","LLRsire","LLRpair","OHdam","OHsire","MEpair","BirthYear.sire","birthyear.int.sire","InterpAge","Respawner.sire","respawner.info"
"3910","Uts_14_0y_0747","F","Offspring","0+",2014,2014,2014,NA,NA,"Uts_13A_065",NA,"F","Adult","Adult",2013,2006,2005,"Uts_13A_043",5,1,30,"M","Adult","Adult",2013,2.93,4.88,5.55,0,0,0,2007,2006,3,0,NA
"3911","Uts_14_0y_0748","F","Offspring","0+",2014,2014,2014,NA,NA,"Uts_13A_039",NA,"F","Adult","Adult",2013,2007,2007,NA,2,0,NA,NA,NA,NA,NA,3.8,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3912","Uts_14_0y_0749","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3913","Uts_14_0y_0750","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_11A_42",NA,NA,NA,"M","Adult","Adult",2011,NA,4.77,NA,NA,0,NA,2005,2006,1,0,NA
"3914","Uts_14_0y_0751","M","Offspring","0+",2014,2014,2014,NA,NA,"Uts_13A_033",NA,"F","Adult","Adult",2013,2007,2007,"Uts_13A_023",3,0,NA,"M","Adult","Adult",2013,3.82,4.21,7.21,0,0,0,2006,2006,3,0,NA
"3915","Uts_14_0y_0752","F","Offspring","0+",2014,2014,2014,NA,NA,"Uts_13A_033",NA,"F","Adult","Adult",2013,2007,2007,"Uts_13A_043",3,0,NA,"M","Adult","Adult",2013,3.02,4.75,5.9,0,0,0,2007,2006,3,0,NA
"3916","Uts_14_0y_0753","F","Offspring","0+",2014,2014,2014,NA,NA,"Uts_13A_047",NA,"F","Adult","Adult",2013,2008,2007,NA,3,1,10,NA,NA,NA,NA,3.01,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3917","Uts_14_0y_0754","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3918","Uts_14_0y_0755","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13A_043",NA,NA,NA,"M","Adult","Adult",2013,NA,4,NA,NA,0,NA,2007,2006,3,0,NA
"3919","Uts_14_0y_0756","M","Offspring","0+",2014,2014,2014,NA,NA,"Uts_13A_033",NA,"F","Adult","Adult",2013,2007,2007,NA,3,0,NA,NA,NA,NA,NA,3.1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3920","Uts_14_0y_0758","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_11A_38",NA,NA,NA,"M","Adult","Adult",2011,NA,4.68,NA,NA,0,NA,2005,2006,1,0,NA
"3921","Uts_14_0y_0759","F","Offspring","0+",2014,2014,2014,NA,NA,"Uts_13A_047",NA,"F","Adult","Adult",2013,2008,2007,NA,3,1,10,NA,NA,NA,NA,3.45,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3922","Uts_14_0y_0760","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3923","Uts_14_0y_0761","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_11A_42",NA,NA,NA,"M","Adult","Adult",2011,NA,4.45,NA,NA,0,NA,2005,2006,1,0,NA
"3924","Uts_14_0y_0762","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13A_057",NA,NA,NA,"M","Adult","Adult",2013,NA,4.19,NA,NA,0,NA,2008,2008,1,0,NA
"3925","Uts_14_0y_0763","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3926","Uts_14_0y_0764","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3927","Uts_14_0y_0765","F","Offspring","0+",2014,2014,2014,NA,NA,"Uts_11A_22",NA,"F","Adult","Adult",2011,2005,2006,NA,2,0,NA,NA,NA,NA,NA,3.65,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3928","Uts_14_0y_0766","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3929","Uts_14_0y_0767","M","Offspring","0+",2014,2014,2014,NA,NA,"Uts_13A_033",NA,"F","Adult","Adult",2013,2007,2007,NA,3,0,NA,NA,NA,NA,NA,3.17,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3930","Uts_14_0y_0768","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3931","Uts_14_0y_0770","F","Offspring","0+",2014,2014,2014,NA,NA,"Uts_13A_039",NA,"F","Adult","Adult",2013,2007,2007,NA,2,0,NA,NA,NA,NA,NA,3.78,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3932","Uts_14_0y_0771","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3933","Uts_14_0y_0772","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3934","Uts_14_0y_0773","M","Offspring","0+",2014,2014,2014,NA,NA,"Uts_13A_033",NA,"F","Adult","Adult",2013,2007,2007,"Uts_13A_007",3,0,NA,"M","Adult","Adult",2013,3.75,2.21,5.23,0,0,0,2008,2008,1,0,NA
"3935","Uts_14_0y_0774","M","Offspring","0+",2014,2014,2014,NA,NA,"Uts_13A_065",NA,"F","Adult","Adult",2013,2006,2005,NA,5,1,30,NA,NA,NA,NA,3.25,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3936","Uts_14_0y_0775","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3937","Uts_14_0y_0776","M","Offspring","0+",2014,2014,2014,NA,NA,"Uts_13A_033",NA,"F","Adult","Adult",2013,2007,2007,NA,3,0,NA,NA,NA,NA,NA,2.99,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3938","Uts_14_0y_0777","F","Offspring","0+",2014,2014,2014,NA,NA,"Uts_13A_033",NA,"F","Adult","Adult",2013,2007,2007,NA,3,0,NA,NA,NA,NA,NA,4.82,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3939","Uts_14_0y_0778","M","Offspring","0+",2014,2014,2014,NA,NA,"Uts_13A_047",NA,"F","Adult","Adult",2013,2008,2007,NA,3,1,10,NA,NA,NA,NA,3.97,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3940","Uts_14_0y_0779","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3941","Uts_14_0y_0780","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3942","Uts_14_0y_0781","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3943","Uts_14_0y_0783","M","Offspring","0+",2014,2014,2014,NA,NA,"Uts_13A_033",NA,"F","Adult","Adult",2013,2007,2007,"Uts_13A_023",3,0,NA,"M","Adult","Adult",2013,2.02,1.71,3.83,0,1,1,2006,2006,3,0,NA
"3944","Uts_14_0y_0784","F","Offspring","0+",2014,2014,2014,NA,NA,"Uts_13A_065",NA,"F","Adult","Adult",2013,2006,2005,NA,5,1,30,NA,NA,NA,NA,2.95,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3945","Uts_14_0y_0785","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3946","Uts_14_0y_0786","F","Offspring","0+",2014,2014,2014,NA,NA,"Uts_15A_066",NA,"F","Adult","Adult",2015,2007,2006,"Uts_13A_024",5,1,30,"M","Adult","Adult",2013,4.39,3.48,6.52,0,0,0,2007,2006,3,0,NA
"3947","Uts_14_0y_0787","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3948","Uts_14_0y_0788","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3949","Uts_14_0y_0789","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13A_024",NA,NA,NA,"M","Adult","Adult",2013,NA,3.26,NA,NA,0,NA,2007,2006,3,0,NA
"3950","Uts_14_0y_0790","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3951","Uts_14_0y_0791","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13A_055",NA,NA,NA,"M","Adult","Adult",2013,NA,3.24,NA,NA,0,NA,2008,2008,1,0,NA
"3952","Uts_14_0y_0792","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3953","Uts_14_0y_0793","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13A_024",NA,NA,NA,"M","Adult","Adult",2013,NA,2.42,NA,NA,0,NA,2007,2006,3,0,NA
"3954","Uts_14_0y_0794","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13A_024",NA,NA,NA,"M","Adult","Adult",2013,NA,4.67,NA,NA,0,NA,2007,2006,3,0,NA
"3955","Uts_14_0y_0795","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3956","Uts_14_0y_0796","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13A_024",NA,NA,NA,"M","Adult","Adult",2013,NA,3.93,NA,NA,0,NA,2007,2006,3,0,NA
"3957","Uts_14_0y_0797","M","Offspring","0+",2014,2014,2014,NA,NA,"Uts_13A_065",NA,"F","Adult","Adult",2013,2006,2005,NA,5,1,30,NA,NA,NA,NA,4.03,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3958","Uts_14_0y_0798","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13A_024",NA,NA,NA,"M","Adult","Adult",2013,NA,3.47,NA,NA,0,NA,2007,2006,3,0,NA
"3959","Uts_14_0y_0799","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13A_056",NA,NA,NA,"M","Adult","Adult",2013,NA,3.52,NA,NA,0,NA,2008,2008,1,0,NA
"3960","Uts_14_0y_0800","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13A_024",NA,NA,NA,"M","Adult","Adult",2013,NA,2.57,NA,NA,0,NA,2007,2006,3,0,NA
"3961","Uts_14_0y_0801","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13A_024",NA,NA,NA,"M","Adult","Adult",2013,NA,3.35,NA,NA,0,NA,2007,2006,3,0,NA
"3962","Uts_14_0y_0802","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13A_055",NA,NA,NA,"M","Adult","Adult",2013,NA,3.97,NA,NA,0,NA,2008,2008,1,0,NA
"3963","Uts_14_0y_0803","F","Offspring","0+",2014,2014,2014,NA,NA,"Uts_15A_066",NA,"F","Adult","Adult",2015,2007,2006,NA,5,1,30,NA,NA,NA,NA,4.39,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3964","Uts_14_0y_0804","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3965","Uts_14_0y_0805","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3966","Uts_14_0y_0806","F","Offspring","0+",2014,2014,2014,NA,NA,"Uts_13A_033",NA,"F","Adult","Adult",2013,2007,2007,"Uts_13A_023",3,0,NA,"M","Adult","Adult",2013,2.58,1.89,4.4,0,1,1,2006,2006,3,0,NA
"3967","Uts_14_0y_0807","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13A_016",NA,NA,NA,"M","Adult","Adult",2013,NA,4.8,NA,NA,0,NA,2008,2008,1,0,NA
"3968","Uts_14_0y_0808","M","Offspring","0+",2014,2014,2014,NA,NA,"Uts_11A_22",NA,"F","Adult","Adult",2011,2005,2006,NA,2,0,NA,NA,NA,NA,NA,3.72,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3969","Uts_14_0y_0809","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13A_043",NA,NA,NA,"M","Adult","Adult",2013,NA,4.75,NA,NA,0,NA,2007,2006,3,0,NA
"3970","Uts_14_0y_0810","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13A_024",NA,NA,NA,"M","Adult","Adult",2013,NA,3,NA,NA,0,NA,2007,2006,3,0,NA
"3971","Uts_14_0y_0811","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3972","Uts_14_0y_0812","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13A_024",NA,NA,NA,"M","Adult","Adult",2013,NA,2.82,NA,NA,0,NA,2007,2006,3,0,NA
"3973","Uts_14_0y_0813","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3974","Uts_14_0y_0814","F","Offspring","0+",2014,2014,2014,NA,NA,"Uts_13A_065",NA,"F","Adult","Adult",2013,2006,2005,"Uts_13A_043",5,1,30,"M","Adult","Adult",2013,3.29,4.9,6.3,0,0,0,2007,2006,3,0,NA
"3975","Uts_14_0y_0815","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13A_024",NA,NA,NA,"M","Adult","Adult",2013,NA,1.45,NA,NA,0,NA,2007,2006,3,0,NA
"3976","Uts_14_0y_0816","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3977","Uts_14_0y_0817","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_11A_34",NA,NA,NA,"M","Adult","Adult",2011,NA,4.9,NA,NA,0,NA,2005,2006,1,0,NA
"3978","Uts_14_0y_0818","M","Offspring","0+",2014,2014,2014,NA,NA,"Uts_11A_22",NA,"F","Adult","Adult",2011,2005,2006,NA,2,0,NA,NA,NA,NA,NA,4.11,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3979","Uts_14_0y_0819","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13A_043",NA,NA,NA,"M","Adult","Adult",2013,NA,3.48,NA,NA,0,NA,2007,2006,3,0,NA
"3980","Uts_14_0y_0820","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3981","Uts_14_0y_0821","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3982","Uts_14_0y_0822","F","Offspring","0+",2014,2014,2014,NA,NA,"Uts_15A_066",NA,"F","Adult","Adult",2015,2007,2006,"Uts_13A_024",5,1,30,"M","Adult","Adult",2013,3.46,4.71,6.6,0,0,0,2007,2006,3,0,NA
"3983","Uts_14_0y_0823","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3984","Uts_14_0y_0824","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13A_016",NA,NA,NA,"M","Adult","Adult",2013,NA,3.66,NA,NA,0,NA,2008,2008,1,0,NA
"3985","Uts_14_0y_0825","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3986","Uts_14_0y_0826","F","Offspring","0+",2014,2014,2014,NA,NA,"Uts_15A_066",NA,"F","Adult","Adult",2015,2007,2006,NA,5,1,30,NA,NA,NA,NA,2.7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3987","Uts_14_0y_0827","M","Offspring","0+",2014,2014,2014,NA,NA,"Uts_15A_066",NA,"F","Adult","Adult",2015,2007,2006,"Uts_13A_056",5,1,30,"M","Adult","Adult",2013,3.96,3.63,6.77,0,0,0,2008,2008,1,0,NA
"3988","Uts_14_0y_0828","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_11A_34",NA,NA,NA,"M","Adult","Adult",2011,NA,4.34,NA,NA,0,NA,2005,2006,1,0,NA
"3989","Uts_14_0y_0829","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3990","Uts_14_0y_0830","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13A_063",NA,NA,NA,"M","Adult","Adult",2013,NA,1.5,NA,NA,0,NA,2008,2008,1,0,NA
"3991","Uts_14_0y_0831","M","Offspring","0+",2014,2014,2014,NA,NA,"Uts_15A_066",NA,"F","Adult","Adult",2015,2007,2006,"Uts_13A_056",5,1,30,"M","Adult","Adult",2013,3.7,3.99,6.92,0,0,0,2008,2008,1,0,NA
"3992","Uts_14_0y_0832","F","Offspring","0+",2014,2014,2014,NA,NA,"Uts_13A_065",NA,"F","Adult","Adult",2013,2006,2005,"Uts_13A_043",5,1,30,"M","Adult","Adult",2013,2.9,3.94,4.86,0,0,0,2007,2006,3,0,NA
"3993","Uts_14_0y_0833","M","Offspring","0+",2014,2014,2014,NA,NA,"Uts_13A_047",NA,"F","Adult","Adult",2013,2008,2007,NA,3,1,10,NA,NA,NA,NA,4.02,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3994","Uts_14_0y_0834","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_11A_38",NA,NA,NA,"M","Adult","Adult",2011,NA,5.33,NA,NA,0,NA,2005,2006,1,0,NA
"3995","Uts_14_0y_0835","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13A_024",NA,NA,NA,"M","Adult","Adult",2013,NA,2.6,NA,NA,0,NA,2007,2006,3,0,NA
"3996","Uts_14_0y_0836","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3997","Uts_14_0y_0838","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3998","Uts_14_0y_0839","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3999","Uts_14_0y_0840","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13A_029",NA,NA,NA,"M","Adult","Adult",2013,NA,2.69,NA,NA,0,NA,2007,2006,3,1,10
"4000","Uts_14_0y_0841","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13A_024",NA,NA,NA,"M","Adult","Adult",2013,NA,3.42,NA,NA,0,NA,2007,2006,3,0,NA
"4001","Uts_14_0y_0842","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4002","Uts_14_0y_0843","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4003","Uts_14_0y_0845","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13A_024",NA,NA,NA,"M","Adult","Adult",2013,NA,4.25,NA,NA,0,NA,2007,2006,3,0,NA
"4004","Uts_14_0y_0846","M","Offspring","0+",2014,2014,2014,NA,NA,"Uts_15A_066",NA,"F","Adult","Adult",2015,2007,2006,NA,5,1,30,NA,NA,NA,NA,4.39,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4005","Uts_14_0y_0848","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_11A_42",NA,NA,NA,"M","Adult","Adult",2011,NA,3.64,NA,NA,0,NA,2005,2006,1,0,NA
"4006","Uts_14_0y_0849","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4007","Uts_14_0y_0850","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13A_056",NA,NA,NA,"M","Adult","Adult",2013,NA,4.09,NA,NA,0,NA,2008,2008,1,0,NA
"4008","Uts_14_0y_0851","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13A_024",NA,NA,NA,"M","Adult","Adult",2013,NA,3.43,NA,NA,0,NA,2007,2006,3,0,NA
"4009","Uts_14_0y_0852","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4010","Uts_14_0y_0853","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4011","Uts_14_0y_0854","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4012","Uts_14_0y_0855","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4013","Uts_14_0y_0856","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uts_13A_024",NA,NA,NA,"M","Adult","Adult",2013,NA,3.3,NA,NA,0,NA,2007,2006,3,0,NA
"4014","Uts_14_0y_0859","F","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4015","Uts_14_0y_0860","F","Offspring","0+",2014,2014,2014,NA,NA,"Uts_13A_039",NA,"F","Adult","Adult",2013,2007,2007,"Uts_13A_024",2,0,NA,"M","Adult","Adult",2013,4.98,4.14,5.3,0,0,0,2007,2006,3,0,NA
"4016","Uts_14_0y_0861","M","Offspring","0+",2014,2014,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4017","Uts_14_0y_0862","M","Offspring","0+",2014,2014,2014,NA,NA,"Uts_13A_039",NA,"F","Adult","Adult",2013,2007,2007,NA,2,0,NA,NA,NA,NA,NA,3.43,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
